RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
49,16,1,11550,18900,2,4,119,303,1,4,2,4,0,0,0,0,0,0,0,0,3,8,16
35,80,0,20100,4100,4,4,355,332,4,0,4,0,1,3,1,2,0,1,0,2,1,3,0
88,27,0,23350,22500,1,1,14,92,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4
0,115,0,24100,24500,5,5,500,500,2,5,5,5,1,5,5,2,4,0,3,3,4,2,7
44,71,0,25150,18250,3,2,300,200,2,2,3,2,2,1,0,1,0,1,0,1,1,11,15
46,69,0,28900,7250,4,4,336,256,4,1,4,4,2,2,0,0,0,0,0,2,0,4,14
38,77,0,7800,27450,5,5,446,455,0,5,4,5,0,2,3,0,5,0,3,0,3,1,7
45,70,0,24350,28150,5,5,467,462,0,5,5,5,0,4,2,0,3,0,0,2,5,7,8
0,115,0,3350,27850,5,5,500,500,0,5,1,5,0,0,5,0,5,1,2,2,5,15,14
56,59,0,31150,23000,5,3,374,195,5,3,5,3,4,1,0,0,1,1,0,2,1,6,3
0,115,0,28150,25900,5,5,500,500,1,5,5,5,2,5,5,4,5,3,4,4,5,2,12
39,76,0,33450,25800,3,4,291,400,3,3,3,4,3,1,0,0,0,2,0,0,3,10,5
39,76,0,30800,24600,4,2,298,200,4,2,4,2,4,2,1,3,2,3,0,3,1,12,2
45,70,0,32450,28050,3,5,217,358,3,5,3,5,3,2,4,2,3,1,1,1,3,16,17
62,16,1,4950,4550,4,5,299,339,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1
74,40,1,9600,25300,4,4,395,392,0,4,4,4,0,0,1,0,1,0,0,0,2,0,5
32,83,0,29700,1000,5,4,500,326,5,0,5,0,4,4,0,2,0,2,0,4,0,3,3
53,62,0,31050,25950,4,5,400,399,4,5,4,5,3,2,3,2,0,1,0,1,2,6,2
0,115,0,30800,7450,5,5,500,500,4,2,5,5,4,5,2,5,0,5,0,5,2,13,9
9,106,0,34250,27050,5,5,500,500,4,5,5,5,5,4,3,4,5,5,2,4,5,3,4
56,34,1,11850,26650,1,5,20,500,0,5,1,5,0,0,2,0,2,0,1,0,4,0,5
0,115,0,22450,1100,5,5,500,500,4,0,5,0,1,5,0,2,0,3,0,4,0,3,3
47,68,0,26300,25450,3,5,274,407,2,4,3,4,1,0,2,0,1,0,0,0,5,11,12
65,50,0,27400,27750,5,4,409,400,2,4,5,4,2,3,1,2,3,1,4,3,2,5,2
80,40,1,15500,28150,2,4,154,271,0,4,2,4,0,0,0,0,0,0,0,0,1,6,6
54,61,0,26950,1400,5,2,344,184,5,0,5,0,4,3,0,2,0,1,0,2,0,5,6
37,78,0,30250,12300,5,4,410,317,5,3,5,4,3,3,1,1,0,0,1,2,2,3,7
104,11,0,10250,27550,1,1,20,48,0,1,0,1,0,0,0,0,0,0,0,0,1,3,7
0,115,0,30500,1000,5,5,500,500,4,0,5,0,2,5,0,5,0,5,0,5,0,6,3
68,14,1,29600,22800,1,2,34,102,0,2,1,2,0,0,0,0,0,0,1,1,0,3,3
25,90,0,28750,26650,5,5,457,483,3,5,5,5,2,3,3,2,4,3,1,3,3,3,5
12,103,0,23900,24900,5,5,366,476,2,5,5,5,0,3,3,1,4,0,0,0,5,10,11
0,115,0,24800,27350,5,5,500,500,1,5,5,5,1,5,5,3,5,4,1,3,5,1,4
39,76,0,29000,31100,4,5,400,393,1,5,4,5,3,2,4,1,4,0,0,3,4,2,10
0,115,0,26450,27150,5,5,500,500,2,5,5,5,2,5,5,3,5,3,1,4,5,2,4
0,115,0,1400,24250,5,5,500,500,0,5,0,5,0,0,5,0,5,0,5,1,5,2,3
29,86,0,4300,24900,3,5,196,498,0,5,0,5,0,0,2,0,2,0,0,0,4,6,8
20,95,0,30850,25200,5,5,406,500,5,5,5,5,4,4,2,4,3,2,3,3,4,10,1
37,38,1,4400,4550,3,2,248,127,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0
86,29,0,21250,5400,4,3,400,207,3,0,4,1,0,0,0,0,0,2,0,2,0,13,4
